p max 2002 139600
a 1 1599 9496
a 1 1600 8742
a 1 1601 7500
a 1 1602 5876
a 1 1603 5112
a 1 1604 6036
a 1 1605 6477
a 1 1606 6390
a 1 1607 6065
a 1 1608 5822
a 1 1609 5775
a 1 1610 6026
a 1 1611 6472
a 1 1612 7305
a 1 1613 8118
a 1 1614 8838
a 1 1615 9373
a 1 1616 9845
a 1 1617 10000
a 1 1618 10000
a 1 1619 9599
a 1 1620 8804
a 1 1621 7552
a 1 1622 5895
a 1 1623 5327
a 1 1624 6316
a 1 1625 6769
a 1 1626 6622
a 1 1627 6184
a 1 1628 5770
a 1 1629 5635
a 1 1630 5879
a 1 1631 6429
a 1 1632 7295
a 1 1633 8078
a 1 1634 8752
a 1 1635 9248
a 1 1636 9643
a 1 1637 9783
a 1 1638 9860
a 1 1639 9527
a 1 1640 8747
a 1 1641 7545
a 1 1642 5939
a 1 1643 5430
a 1 1644 6472
a 1 1645 6927
a 1 1646 6765
a 1 1647 6287
a 1 1648 5772
a 1 1649 5587
a 1 1650 5769
a 1 1651 6287
a 1 1652 7038
a 1 1653 7664
a 1 1654 8214
a 1 1655 8665
a 1 1656 9060
a 1 1657 9293
a 1 1658 9555
a 1 1659 9360
a 1 1660 8677
a 1 1661 7528
a 1 1662 5953
a 1 1663 5468
a 1 1664 6536
a 1 1665 7015
a 1 1666 6859
a 1 1667 6405
a 1 1668 5857
a 1 1669 5619
a 1 1670 5720
a 1 1671 6117
a 1 1672 6695
a 1 1673 7165
a 1 1674 7611
a 1 1675 8017
a 1 1676 8431
a 1 1677 8778
a 1 1678 9207
a 1 1679 9149
a 1 1680 8592
a 1 1681 7507
a 1 1682 5973
a 1 1683 5412
a 1 1684 6416
a 1 1685 6846
a 1 1686 6616
a 1 1687 6164
a 1 1688 5607
a 1 1689 5321
a 1 1690 5317
a 1 1691 5611
a 1 1692 6020
a 1 1693 6394
a 1 1694 6815
a 1 1695 7283
a 1 1696 7790
a 1 1697 8308
a 1 1698 8901
a 1 1699 8977
a 1 1700 8505
a 1 1701 7495
a 1 1702 5979
a 1 1703 5204
a 1 1704 6070
a 1 1705 6397
a 1 1706 6024
a 1 1707 5550
a 1 1708 4958
a 1 1709 4657
a 1 1710 4562
a 1 1711 4766
a 1 1712 5045
a 1 1713 5399
a 1 1714 5845
a 1 1715 6440
a 1 1716 7117
a 1 1717 7824
a 1 1718 8579
a 1 1719 8782
a 1 1720 8389
a 1 1721 7447
a 1 1722 5992
a 1 1723 4977
a 1 1724 5775
a 1 1725 6043
a 1 1726 5676
a 1 1727 5266
a 1 1728 4753
a 1 1729 4453
a 1 1730 4337
a 1 1731 4428
a 1 1732 4628
a 1 1733 5004
a 1 1734 5499
a 1 1735 6174
a 1 1736 6969
a 1 1737 7768
a 1 1738 8522
a 1 1739 8746
a 1 1740 8378
a 1 1741 7426
a 1 1742 5959
a 1 1743 4826
a 1 1744 5578
a 1 1745 5855
a 1 1746 5543
a 1 1747 5253
a 1 1748 4897
a 1 1749 4633
a 1 1750 4475
a 1 1751 4472
a 1 1752 4648
a 1 1753 5073
a 1 1754 5694
a 1 1755 6511
a 1 1756 7403
a 1 1757 8188
a 1 1758 8846
a 1 1759 8941
a 1 1760 8469
a 1 1761 7466
a 1 1762 5972
a 1 1763 4702
a 1 1764 5421
a 1 1765 5687
a 1 1766 5431
a 1 1767 5219
a 1 1768 4981
a 1 1769 4735
a 1 1770 4536
a 1 1771 4428
a 1 1772 4560
a 1 1773 4982
a 1 1774 5725
a 1 1775 6672
a 1 1776 7719
a 1 1777 8534
a 1 1778 9146
a 1 1779 9126
a 1 1780 8555
a 1 1781 7465
a 1 1782 5944
a 1 1783 4663
a 1 1784 5386
a 1 1785 5663
a 1 1786 5491
a 1 1787 5294
a 1 1788 5119
a 1 1789 4878
a 1 1790 4665
a 1 1791 4482
a 1 1792 4624
a 1 1793 5013
a 1 1794 5761
a 1 1795 6755
a 1 1796 7852
a 1 1797 8655
a 1 1798 9260
a 1 1799 9203
a 1 1800 8594
a 1 1801 7476
a 1 1802 5945
a 1 1803 4741
a 1 1804 5517
a 1 1805 5844
a 1 1806 5744
a 1 1807 5534
a 1 1808 5388
a 1 1809 5137
a 1 1810 4924
a 1 1811 4721
a 1 1812 4885
a 1 1813 5164
a 1 1814 5882
a 1 1815 6811
a 1 1816 7886
a 1 1817 8659
a 1 1818 9285
a 1 1819 9221
a 1 1820 8620
a 1 1821 7479
a 1 1822 5925
a 1 1823 4903
a 1 1824 5732
a 1 1825 6124
a 1 1826 6053
a 1 1827 5814
a 1 1828 5631
a 1 1829 5388
a 1 1830 5160
a 1 1831 4984
a 1 1832 5153
a 1 1833 5301
a 1 1834 5898
a 1 1835 6732
a 1 1836 7698
a 1 1837 8440
a 1 1838 9152
a 1 1839 9146
a 1 1840 8567
a 1 1841 7462
a 1 1842 5904
a 1 1843 5094
a 1 1844 5973
a 1 1845 6414
a 1 1846 6377
a 1 1847 6048
a 1 1848 5760
a 1 1849 5530
a 1 1850 5364
a 1 1851 5286
a 1 1852 5500
a 1 1853 5556
a 1 1854 5954
a 1 1855 6576
a 1 1856 7363
a 1 1857 8032
a 1 1858 8806
a 1 1859 8926
a 1 1860 8438
a 1 1861 7404
a 1 1862 5896
a 1 1863 5333
a 1 1864 6302
a 1 1865 6856
a 1 1866 6861
a 1 1867 6491
a 1 1868 6070
a 1 1869 5864
a 1 1870 5783
a 1 1871 5890
a 1 1872 6211
a 1 1873 6278
a 1 1874 6501
a 1 1875 6878
a 1 1876 7345
a 1 1877 7835
a 1 1878 8572
a 1 1879 8739
a 1 1880 8310
a 1 1881 7346
a 1 1882 5872
a 1 1883 5548
a 1 1884 6678
a 1 1885 7408
a 1 1886 7528
a 1 1887 7250
a 1 1888 6800
a 1 1889 6624
a 1 1890 6615
a 1 1891 6818
a 1 1892 7138
a 1 1893 7177
a 1 1894 7292
a 1 1895 7461
a 1 1896 7680
a 1 1897 8012
a 1 1898 8653
a 1 1899 8760
a 1 1900 8310
a 1 1901 7349
a 1 1902 5881
a 1 1903 5694
a 1 1904 6978
a 1 1905 7899
a 1 1906 8219
a 1 1907 8139
a 1 1908 7797
a 1 1909 7693
a 1 1910 7711
a 1 1911 7929
a 1 1912 8165
a 1 1913 8180
a 1 1914 8193
a 1 1915 8265
a 1 1916 8327
a 1 1917 8513
a 1 1918 8977
a 1 1919 8962
a 1 1920 8410
a 1 1921 7387
a 1 1922 5900
a 1 1923 5539
a 1 1924 6879
a 1 1925 7896
a 1 1926 8379
a 1 1927 8439
a 1 1928 8204
a 1 1929 8142
a 1 1930 8181
a 1 1931 8390
a 1 1932 8589
a 1 1933 8606
a 1 1934 8582
a 1 1935 8569
a 1 1936 8522
a 1 1937 8582
a 1 1938 8861
a 1 1939 8727
a 1 1940 8126
a 1 1941 7079
a 1 1942 5645
a 1 1943 5105
a 1 1944 6432
a 1 1945 7449
a 1 1946 8007
a 1 1947 8192
a 1 1948 8055
a 1 1949 8014
a 1 1950 8041
a 1 1951 8177
a 1 1952 8309
a 1 1953 8338
a 1 1954 8313
a 1 1955 8294
a 1 1956 8213
a 1 1957 8206
a 1 1958 8340
a 1 1959 8109
a 1 1960 7477
a 1 1961 6474
a 1 1962 5145
a 1 1963 4416
a 1 1964 5633
a 1 1965 6564
a 1 1966 7122
a 1 1967 7377
a 1 1968 7344
a 1 1969 7296
a 1 1970 7298
a 1 1971 7359
a 1 1972 7399
a 1 1973 7371
a 1 1974 7344
a 1 1975 7351
a 1 1976 7325
a 1 1977 7322
a 1 1978 7391
a 1 1979 7144
a 1 1980 6529
a 1 1981 5607
a 1 1982 4436
a 1 1983 3475
a 1 1984 4431
a 1 1985 5172
a 1 1986 5657
a 1 1987 5910
a 1 1988 5940
a 1 1989 5927
a 1 1990 5909
a 1 1991 5906
a 1 1992 5898
a 1 1993 5864
a 1 1994 5840
a 1 1995 5866
a 1 1996 5900
a 1 1997 5888
a 1 1998 5921
a 1 1999 5682
a 1 2000 5170
a 1 2001 4388
a 1 2002 3467
a 3 2 3335
a 4 2 4187
a 5 2 4776
a 6 2 5028
a 7 2 4868
a 8 2 4414
a 9 2 4020
a 10 2 3658
a 11 2 3468
a 12 2 3467
a 13 2 3662
a 14 2 3952
a 15 2 4360
a 16 2 4784
a 17 2 5240
a 18 2 5547
a 19 2 5521
a 20 2 5136
a 21 2 4446
a 22 2 3472
a 23 2 4212
a 24 2 5217
a 25 2 5856
a 26 2 6091
a 27 2 5839
a 28 2 5346
a 29 2 4911
a 30 2 4554
a 31 2 4371
a 32 2 4360
a 33 2 4518
a 34 2 4837
a 35 2 5261
a 36 2 5738
a 37 2 6312
a 38 2 6785
a 39 2 6830
a 40 2 6432
a 41 2 5642
a 42 2 4426
a 43 2 4829
a 44 2 5900
a 45 2 6542
a 46 2 6695
a 47 2 6413
a 48 2 5966
a 49 2 5648
a 50 2 5424
a 51 2 5346
a 52 2 5346
a 53 2 5387
a 54 2 5573
a 55 2 5842
a 56 2 6266
a 57 2 6903
a 58 2 7536
a 59 2 7663
a 60 2 7333
a 61 2 6510
a 62 2 5145
a 63 2 5150
a 64 2 6187
a 65 2 6827
a 66 2 6980
a 67 2 6768
a 68 2 6551
a 69 2 6524
a 70 2 6565
a 71 2 6671
a 72 2 6681
a 73 2 6530
a 74 2 6443
a 75 2 6393
a 76 2 6548
a 77 2 7102
a 78 2 7850
a 79 2 8094
a 80 2 7848
a 81 2 7077
a 82 2 5664
a 83 2 5265
a 84 2 6270
a 85 2 6860
a 86 2 6993
a 87 2 6892
a 88 2 6900
a 89 2 7110
a 90 2 7399
a 91 2 7670
a 92 2 7671
a 93 2 7320
a 94 2 6995
a 95 2 6678
a 96 2 6596
a 97 2 7026
a 98 2 7832
a 99 2 8148
a 100 2 7987
a 101 2 7286
a 102 2 5883
a 103 2 5128
a 104 2 6043
a 105 2 6562
a 106 2 6614
a 107 2 6603
a 108 2 6837
a 109 2 7309
a 110 2 7822
a 111 2 8264
a 112 2 8257
a 113 2 7753
a 114 2 7200
a 115 2 6666
a 116 2 6378
a 117 2 6744
a 118 2 7571
a 119 2 7943
a 120 2 7841
a 121 2 7212
a 122 2 5822
a 123 2 5098
a 124 2 5962
a 125 2 6440
a 126 2 6479
a 127 2 6534
a 128 2 6873
a 129 2 7537
a 130 2 8230
a 131 2 8796
a 132 2 8808
a 133 2 8250
a 134 2 7542
a 135 2 6844
a 136 2 6434
a 137 2 6758
a 138 2 7534
a 139 2 7920
a 140 2 7842
a 141 2 7201
a 142 2 5811
a 143 2 5183
a 144 2 6059
a 145 2 6568
a 146 2 6667
a 147 2 6756
a 148 2 7122
a 149 2 7840
a 150 2 8595
a 151 2 9173
a 152 2 9230
a 153 2 8677
a 154 2 7939
a 155 2 7190
a 156 2 6767
a 157 2 7028
a 158 2 7739
a 159 2 8082
a 160 2 7953
a 161 2 7263
a 162 2 5832
a 163 2 5310
a 164 2 6259
a 165 2 6784
a 166 2 6904
a 167 2 6981
a 168 2 7247
a 169 2 7906
a 170 2 8615
a 171 2 9150
a 172 2 9207
a 173 2 8773
a 174 2 8139
a 175 2 7530
a 176 2 7232
a 177 2 7539
a 178 2 8156
a 179 2 8371
a 180 2 8136
a 181 2 7351
a 182 2 5850
a 183 2 5353
a 184 2 6315
a 185 2 6902
a 186 2 7071
a 187 2 7170
a 188 2 7352
a 189 2 7975
a 190 2 8652
a 191 2 9170
a 192 2 9270
a 193 2 9020
a 194 2 8540
a 195 2 8039
a 196 2 7835
a 197 2 8138
a 198 2 8609
a 199 2 8696
a 200 2 8353
a 201 2 7434
a 202 2 5868
a 203 2 5469
a 204 2 6490
a 205 2 7105
a 206 2 7338
a 207 2 7403
a 208 2 7442
a 209 2 7962
a 210 2 8550
a 211 2 9041
a 212 2 9272
a 213 2 9237
a 214 2 8945
a 215 2 8642
a 216 2 8560
a 217 2 8779
a 218 2 9086
a 219 2 9004
a 220 2 8520
a 221 2 7466
a 222 2 5872
a 223 2 5535
a 224 2 6616
a 225 2 7292
a 226 2 7583
a 227 2 7632
a 228 2 7546
a 229 2 7910
a 230 2 8333
a 231 2 8739
a 232 2 9033
a 233 2 9161
a 234 2 9078
a 235 2 8998
a 236 2 9045
a 237 2 9217
a 238 2 9433
a 239 2 9210
a 240 2 8582
a 241 2 7452
a 242 2 5843
a 243 2 5560
a 244 2 6658
a 245 2 7342
a 246 2 7628
a 247 2 7663
a 248 2 7464
a 249 2 7716
a 250 2 7982
a 251 2 8306
a 252 2 8572
a 253 2 8763
a 254 2 8794
a 255 2 8943
a 256 2 9100
a 257 2 9335
a 258 2 9574
a 259 2 9328
a 260 2 8649
a 261 2 7490
a 262 2 5865
a 263 2 5583
a 264 2 6720
a 265 2 7457
a 266 2 7738
a 267 2 7732
a 268 2 7438
a 269 2 7521
a 270 2 7630
a 271 2 7835
a 272 2 8049
a 273 2 8225
a 274 2 8310
a 275 2 8543
a 276 2 8783
a 277 2 9109
a 278 2 9430
a 279 2 9259
a 280 2 8616
a 281 2 7473
a 282 2 5836
a 283 2 5703
a 284 2 6963
a 285 2 7751
a 286 2 8063
a 287 2 8027
a 288 2 7606
a 289 2 7447
a 290 2 7320
a 291 2 7295
a 292 2 7305
a 293 2 7337
a 294 2 7422
a 295 2 7743
a 296 2 8134
a 297 2 8633
a 298 2 9144
a 299 2 9098
a 300 2 8531
a 301 2 7461
a 302 2 5842
a 303 2 5750
a 304 2 7116
a 305 2 8026
a 306 2 8468
a 307 2 8499
a 308 2 8064
a 309 2 7705
a 310 2 7294
a 311 2 6896
a 312 2 6556
a 313 2 6315
a 314 2 6334
a 315 2 6711
a 316 2 7280
a 317 2 8034
a 318 2 8790
a 319 2 8933
a 320 2 8475
a 321 2 7470
a 322 2 5862
a 323 2 5826
a 324 2 7264
a 325 2 8223
a 326 2 8705
a 327 2 8750
a 328 2 8309
a 329 2 7852
a 330 2 7320
a 331 2 6724
a 332 2 6170
a 333 2 5716
a 334 2 5617
a 335 2 5935
a 336 2 6589
a 337 2 7514
a 338 2 8456
a 339 2 8747
a 340 2 8431
a 341 2 7466
a 342 2 5868
a 343 2 5836
a 344 2 7300
a 345 2 8269
a 346 2 8755
a 347 2 8792
a 348 2 8360
a 349 2 7881
a 350 2 7332
a 351 2 6708
a 352 2 6093
a 353 2 5599
a 354 2 5465
a 355 2 5727
a 356 2 6399
a 357 2 7360
a 358 2 8328
a 359 2 8670
a 360 2 8387
a 361 2 7437
a 362 2 5872
a 363 2 5772
a 364 2 7217
a 365 2 8159
a 366 2 8632
a 367 2 8707
a 368 2 8306
a 369 2 7871
a 370 2 7368
a 371 2 6770
a 372 2 6188
a 373 2 5719
a 374 2 5642
a 375 2 5941
a 376 2 6640
a 377 2 7562
a 378 2 8506
a 379 2 8761
a 380 2 8435
a 381 2 7451
a 382 2 5901
a 383 2 5736
a 384 2 7082
a 385 2 7984
a 386 2 8413
a 387 2 8444
a 388 2 8079
a 389 2 7757
a 390 2 7375
a 391 2 6958
a 392 2 6599
a 393 2 6314
a 394 2 6348
a 395 2 6694
a 396 2 7319
a 397 2 8076
a 398 2 8843
a 399 2 8950
a 400 2 8500
a 401 2 7426
a 402 2 5873
a 403 2 5647
a 404 2 6854
a 405 2 7600
a 406 2 7815
a 407 2 7728
a 408 2 7338
a 409 2 7152
a 410 2 7024
a 411 2 6966
a 412 2 6938
a 413 2 6919
a 414 2 7050
a 415 2 7362
a 416 2 7863
a 417 2 8440
a 418 2 9047
a 419 2 9061
a 420 2 8551
a 421 2 7443
a 422 2 5867
a 423 2 5455
a 424 2 6508
a 425 2 7098
a 426 2 7151
a 427 2 6991
a 428 2 6613
a 429 2 6533
a 430 2 6570
a 431 2 6734
a 432 2 6889
a 433 2 7021
a 434 2 7231
a 435 2 7584
a 436 2 8024
a 437 2 8534
a 438 2 9093
a 439 2 9073
a 440 2 8530
a 441 2 7444
a 442 2 5891
a 443 2 5297
a 444 2 6276
a 445 2 6786
a 446 2 6753
a 447 2 6567
a 448 2 6182
a 449 2 6069
a 450 2 6140
a 451 2 6342
a 452 2 6556
a 453 2 6776
a 454 2 7074
a 455 2 7467
a 456 2 7930
a 457 2 8439
a 458 2 8999
a 459 2 8965
a 460 2 8443
a 461 2 7386
a 462 2 5848
a 463 2 5146
a 464 2 6040
a 465 2 6472
a 466 2 6334
a 467 2 6038
a 468 2 5616
a 469 2 5450
a 470 2 5483
a 471 2 5712
a 472 2 5988
a 473 2 6292
a 474 2 6642
a 475 2 7079
a 476 2 7624
a 477 2 8171
a 478 2 8752
a 479 2 8811
a 480 2 8366
a 481 2 7329
a 482 2 5832
a 483 2 4909
a 484 2 5729
a 485 2 6012
a 486 2 5723
a 487 2 5362
a 488 2 4907
a 489 2 4668
a 490 2 4671
a 491 2 4850
a 492 2 5103
a 493 2 5446
a 494 2 5861
a 495 2 6389
a 496 2 7066
a 497 2 7764
a 498 2 8470
a 499 2 8638
a 500 2 8292
a 501 2 7343
a 502 2 5873
a 503 2 4738
a 504 2 5522
a 505 2 5760
a 506 2 5462
a 507 2 5108
a 508 2 4699
a 509 2 4427
a 510 2 4367
a 511 2 4454
a 512 2 4683
a 513 2 5076
a 514 2 5567
a 515 2 6213
a 516 2 7011
a 517 2 7769
a 518 2 8474
a 519 2 8628
a 520 2 8271
a 521 2 7312
a 522 2 5865
a 523 2 4658
a 524 2 5438
a 525 2 5726
a 526 2 5483
a 527 2 5201
a 528 2 4899
a 529 2 4669
a 530 2 4582
a 531 2 4603
a 532 2 4877
a 533 2 5390
a 534 2 5988
a 535 2 6700
a 536 2 7570
a 537 2 8265
a 538 2 8814
a 539 2 8837
a 540 2 8393
a 541 2 7363
a 542 2 5858
a 543 2 4646
a 544 2 5412
a 545 2 5703
a 546 2 5448
a 547 2 5140
a 548 2 4874
a 549 2 4690
a 550 2 4665
a 551 2 4762
a 552 2 5200
a 553 2 5858
a 554 2 6565
a 555 2 7317
a 556 2 8181
a 557 2 8772
a 558 2 9161
a 559 2 9061
a 560 2 8528
a 561 2 7410
a 562 2 5867
a 563 2 4709
a 564 2 5479
a 565 2 5762
a 566 2 5512
a 567 2 5203
a 568 2 4973
a 569 2 4846
a 570 2 4931
a 571 2 5151
a 572 2 5739
a 573 2 6500
a 574 2 7268
a 575 2 8020
a 576 2 8797
a 577 2 9274
a 578 2 9520
a 579 2 9296
a 580 2 8630
a 581 2 7472
a 582 2 5884
a 583 2 4874
a 584 2 5711
a 585 2 6086
a 586 2 5913
a 587 2 5607
a 588 2 5397
a 589 2 5342
a 590 2 5518
a 591 2 5876
a 592 2 6615
a 593 2 7431
a 594 2 8185
a 595 2 8830
a 596 2 9468
a 597 2 9758
a 598 2 9838
a 599 2 9496
a 600 2 8742
a 601 2 7500
a 602 2 5876
a 603 2 5112
a 604 2 6036
a 605 2 6477
a 606 2 6390
a 607 2 6065
a 608 2 5822
a 609 2 5775
a 610 2 6026
a 611 2 6472
a 612 2 7305
a 613 2 8118
a 614 2 8838
a 615 2 9373
a 616 2 9845
a 617 2 10000
a 618 2 10000
a 619 2 9599
a 620 2 8804
a 621 2 7552
a 622 2 5895
a 623 2 5327
a 624 2 6316
a 625 2 6769
a 626 2 6622
a 627 2 6184
a 628 2 5770
a 629 2 5635
a 630 2 5879
a 631 2 6429
a 632 2 7295
a 633 2 8078
a 634 2 8752
a 635 2 9248
a 636 2 9643
a 637 2 9783
a 638 2 9860
a 639 2 9527
a 640 2 8747
a 641 2 7545
a 642 2 5939
a 643 2 5430
a 644 2 6472
a 645 2 6927
a 646 2 6765
a 647 2 6287
a 648 2 5772
a 649 2 5587
a 650 2 5769
a 651 2 6287
a 652 2 7038
a 653 2 7664
a 654 2 8214
a 655 2 8665
a 656 2 9060
a 657 2 9293
a 658 2 9555
a 659 2 9360
a 660 2 8677
a 661 2 7528
a 662 2 5953
a 663 2 5468
a 664 2 6536
a 665 2 7015
a 666 2 6859
a 667 2 6405
a 668 2 5857
a 669 2 5619
a 670 2 5720
a 671 2 6117
a 672 2 6695
a 673 2 7165
a 674 2 7611
a 675 2 8017
a 676 2 8431
a 677 2 8778
a 678 2 9207
a 679 2 9149
a 680 2 8592
a 681 2 7507
a 682 2 5973
a 683 2 5412
a 684 2 6416
a 685 2 6846
a 686 2 6616
a 687 2 6164
a 688 2 5607
a 689 2 5321
a 690 2 5317
a 691 2 5611
a 692 2 6020
a 693 2 6394
a 694 2 6815
a 695 2 7283
a 696 2 7790
a 697 2 8308
a 698 2 8901
a 699 2 8977
a 700 2 8505
a 701 2 7495
a 702 2 5979
a 703 2 5204
a 704 2 6070
a 705 2 6397
a 706 2 6024
a 707 2 5550
a 708 2 4958
a 709 2 4657
a 710 2 4562
a 711 2 4766
a 712 2 5045
a 713 2 5399
a 714 2 5845
a 715 2 6440
a 716 2 7117
a 717 2 7824
a 718 2 8579
a 719 2 8782
a 720 2 8389
a 721 2 7447
a 722 2 5992
a 723 2 4977
a 724 2 5775
a 725 2 6043
a 726 2 5676
a 727 2 5266
a 728 2 4753
a 729 2 4453
a 730 2 4337
a 731 2 4428
a 732 2 4628
a 733 2 5004
a 734 2 5499
a 735 2 6174
a 736 2 6969
a 737 2 7768
a 738 2 8522
a 739 2 8746
a 740 2 8378
a 741 2 7426
a 742 2 5959
a 743 2 4826
a 744 2 5578
a 745 2 5855
a 746 2 5543
a 747 2 5253
a 748 2 4897
a 749 2 4633
a 750 2 4475
a 751 2 4472
a 752 2 4648
a 753 2 5073
a 754 2 5694
a 755 2 6511
a 756 2 7403
a 757 2 8188
a 758 2 8846
a 759 2 8941
a 760 2 8469
a 761 2 7466
a 762 2 5972
a 763 2 4702
a 764 2 5421
a 765 2 5687
a 766 2 5431
a 767 2 5219
a 768 2 4981
a 769 2 4735
a 770 2 4536
a 771 2 4428
a 772 2 4560
a 773 2 4982
a 774 2 5725
a 775 2 6672
a 776 2 7719
a 777 2 8534
a 778 2 9146
a 779 2 9126
a 780 2 8555
a 781 2 7465
a 782 2 5944
a 783 2 4663
a 784 2 5386
a 785 2 5663
a 786 2 5491
a 787 2 5294
a 788 2 5119
a 789 2 4878
a 790 2 4665
a 791 2 4482
a 792 2 4624
a 793 2 5013
a 794 2 5761
a 795 2 6755
a 796 2 7852
a 797 2 8655
a 798 2 9260
a 799 2 9203
a 800 2 8594
a 801 2 7476
a 802 2 5945
a 803 2 4741
a 804 2 5517
a 805 2 5844
a 806 2 5744
a 807 2 5534
a 808 2 5388
a 809 2 5137
a 810 2 4924
a 811 2 4721
a 812 2 4885
a 813 2 5164
a 814 2 5882
a 815 2 6811
a 816 2 7886
a 817 2 8659
a 818 2 9285
a 819 2 9221
a 820 2 8620
a 821 2 7479
a 822 2 5925
a 823 2 4903
a 824 2 5732
a 825 2 6124
a 826 2 6053
a 827 2 5814
a 828 2 5631
a 829 2 5388
a 830 2 5160
a 831 2 4984
a 832 2 5153
a 833 2 5301
a 834 2 5898
a 835 2 6732
a 836 2 7698
a 837 2 8440
a 838 2 9152
a 839 2 9146
a 840 2 8567
a 841 2 7462
a 842 2 5904
a 843 2 5094
a 844 2 5973
a 845 2 6414
a 846 2 6377
a 847 2 6048
a 848 2 5760
a 849 2 5530
a 850 2 5364
a 851 2 5286
a 852 2 5500
a 853 2 5556
a 854 2 5954
a 855 2 6576
a 856 2 7363
a 857 2 8032
a 858 2 8806
a 859 2 8926
a 860 2 8438
a 861 2 7404
a 862 2 5896
a 863 2 5333
a 864 2 6302
a 865 2 6856
a 866 2 6861
a 867 2 6491
a 868 2 6070
a 869 2 5864
a 870 2 5783
a 871 2 5890
a 872 2 6211
a 873 2 6278
a 874 2 6501
a 875 2 6878
a 876 2 7345
a 877 2 7835
a 878 2 8572
a 879 2 8739
a 880 2 8310
a 881 2 7346
a 882 2 5872
a 883 2 5548
a 884 2 6678
a 885 2 7408
a 886 2 7528
a 887 2 7250
a 888 2 6800
a 889 2 6624
a 890 2 6615
a 891 2 6818
a 892 2 7138
a 893 2 7177
a 894 2 7292
a 895 2 7461
a 896 2 7680
a 897 2 8012
a 898 2 8653
a 899 2 8760
a 900 2 8310
a 901 2 7349
a 902 2 5881
a 903 2 5694
a 904 2 6978
a 905 2 7899
a 906 2 8219
a 907 2 8139
a 908 2 7797
a 909 2 7693
a 910 2 7711
a 911 2 7929
a 912 2 8165
a 913 2 8180
a 914 2 8193
a 915 2 8265
a 916 2 8327
a 917 2 8513
a 918 2 8977
a 919 2 8962
a 920 2 8410
a 921 2 7387
a 922 2 5900
a 923 2 5539
a 924 2 6879
a 925 2 7896
a 926 2 8379
a 927 2 8439
a 928 2 8204
a 929 2 8142
a 930 2 8181
a 931 2 8390
a 932 2 8589
a 933 2 8606
a 934 2 8582
a 935 2 8569
a 936 2 8522
a 937 2 8582
a 938 2 8861
a 939 2 8727
a 940 2 8126
a 941 2 7079
a 942 2 5645
a 943 2 5105
a 944 2 6432
a 945 2 7449
a 946 2 8007
a 947 2 8192
a 948 2 8055
a 949 2 8014
a 950 2 8041
a 951 2 8177
a 952 2 8309
a 953 2 8338
a 954 2 8313
a 955 2 8294
a 956 2 8213
a 957 2 8206
a 958 2 8340
a 959 2 8109
a 960 2 7477
a 961 2 6474
a 962 2 5145
a 963 2 4416
a 964 2 5633
a 965 2 6564
a 966 2 7122
a 967 2 7377
a 968 2 7344
a 969 2 7296
a 970 2 7298
a 971 2 7359
a 972 2 7399
a 973 2 7371
a 974 2 7344
a 975 2 7351
a 976 2 7325
a 977 2 7322
a 978 2 7391
a 979 2 7144
a 980 2 6529
a 981 2 5607
a 982 2 4436
a 983 2 3475
a 984 2 4431
a 985 2 5172
a 986 2 5657
a 987 2 5910
a 988 2 5940
a 989 2 5927
a 990 2 5909
a 991 2 5906
a 992 2 5898
a 993 2 5864
a 994 2 5840
a 995 2 5866
a 996 2 5900
a 997 2 5888
a 998 2 5921
a 999 2 5682
a 1000 2 5170
a 1001 2 4388
a 1002 2 3467
a 1003 2 0
a 1004 2 0
a 1005 2 0
a 1006 2 0
a 1007 2 0
a 1008 2 0
a 1009 2 0
a 1010 2 0
a 1011 2 0
a 1012 2 0
a 1013 2 0
a 1014 2 0
a 1015 2 0
a 1016 2 0
a 1017 2 0
a 1018 2 0
a 1019 2 0
a 1020 2 0
a 1021 2 0
a 1022 2 0
a 1023 2 0
a 1024 2 0
a 1025 2 0
a 1026 2 0
a 1027 2 0
a 1028 2 0
a 1029 2 0
a 1030 2 0
a 1031 2 0
a 1032 2 0
a 1033 2 0
a 1034 2 0
a 1035 2 0
a 1036 2 0
a 1037 2 0
a 1038 2 0
a 1039 2 0
a 1040 2 0
a 1041 2 0
a 1042 2 0
a 1043 2 0
a 1044 2 0
a 1045 2 0
a 1046 2 0
a 1047 2 0
a 1048 2 0
a 1049 2 0
a 1050 2 0
a 1051 2 0
a 1052 2 0
a 1053 2 0
a 1054 2 0
a 1055 2 0
a 1056 2 0
a 1057 2 0
a 1058 2 0
a 1059 2 0
a 1060 2 0
a 1061 2 0
a 1062 2 0
a 1063 2 0
a 1064 2 0
a 1065 2 0
a 1066 2 0
a 1067 2 0
a 1068 2 0
a 1069 2 0
a 1070 2 0
a 1071 2 0
a 1072 2 0
a 1073 2 0
a 1074 2 0
a 1075 2 0
a 1076 2 0
a 1077 2 0
a 1078 2 0
a 1079 2 0
a 1080 2 0
a 1081 2 0
a 1082 2 0
a 1083 2 0
a 1084 2 0
a 1085 2 0
a 1086 2 0
a 1087 2 0
a 1088 2 0
a 1089 2 0
a 1090 2 0
a 1091 2 0
a 1092 2 0
a 1093 2 0
a 1094 2 0
a 1095 2 0
a 1096 2 0
a 1097 2 0
a 1098 2 0
a 1099 2 0
a 1100 2 0
a 1101 2 0
a 1102 2 0
a 1103 2 0
a 1104 2 0
a 1105 2 0
a 1106 2 0
a 1107 2 0
